04c85c09251fc600,1400626637597,-122.2289766,37.4867646,0.0,0.0,0.0,20.0
04c85c09251fc600,1400626700311,-122.2287559,37.486881,-18.0,0.0,0.0,14.0
04c85c09251fc600,1400626757245,-122.2289408,37.4867684,0.0,0.0,0.0,20.0
04c85c09251fc600,1400626817275,-122.2287527,37.4868757,-19.0,0.0,0.0,9.0
04c85c09251fc600,1400626877856,-122.2289385,37.4867577,0.0,0.0,0.0,20.0
04c85c09251fc600,1400626937225,-122.2287557,37.4868685,-19.0,0.0,0.0,3.9
04c85c09251fc600,1400626997254,-122.2289521,37.4867702,0.0,0.0,0.0,20.0
04c85c09251fc600,1400627059313,-122.2287539,37.4868571,-19.0,0.0,0.0,21.0
04c85c09251fc600,1400627121140,-122.2289564,37.486757,0.0,0.0,0.0,20.0
04c85c09251fc600,1400627185323,-122.2287524,37.486862,-18.0,0.0,0.0,16.0
04c85c09251fc600,1400627262961,-122.2289435,37.4867557,0.0,0.0,0.0,20.0
04c85c09251fc600,1400627305335,-122.228761,37.4868561,-18.0,0.0,0.0,96.0
04c85c09251fc600,1400627382928,-122.2289679,37.486762,0.0,0.0,0.0,20.0
04c85c09251fc600,1400627470311,-122.228767,37.4868656,-17.0,0.0,0.0,14.0
04c85c09251fc600,1400627527036,-122.2289669,37.4867547,0.0,0.0,0.0,20.0
04c85c09251fc600,1400627651313,-122.2287713,37.4868665,-17.0,0.0,0.0,15.0
04c85c09251fc600,1400627707744,-122.2289788,37.4867333,0.0,0.0,0.0,20.0
04c85c09251fc600,1400627770346,-122.2287675,37.4868707,-17.0,0.0,0.0,15.0
04c85c09251fc600,1400627919997,-122.2289294,37.4867382,0.0,0.0,0.0,20.0
04c85c09251fc600,1400627951321,-122.2287619,37.4868692,-17.0,0.0,0.0,18.0
04c85c09251fc600,1400628040297,-122.2289498,37.4867474,0.0,0.0,0.0,20.0
04c85c09251fc600,1400628070364,-122.2287635,37.486865,-17.0,0.0,0.0,17.0
04c85c09251fc600,1400628100999,-122.2289386,37.4867587,0.0,0.0,0.0,20.0
04c85c09251fc600,1400628131371,-122.2287663,37.4868622,-17.0,0.0,0.0,19.0
04c85c09251fc600,1400628220452,-122.2289587,37.4867706,0.0,0.0,0.0,20.0
04c85c09251fc600,1400628251739,-122.2287633,37.4868627,-17.0,0.0,0.0,13.0
04c85c09251fc600,1400628340971,-122.2289532,37.4867555,0.0,0.0,0.0,20.0
04c85c09251fc600,1400628431972,-122.2283979,37.4866141,-40.0,0.0,0.0,25.0
04c85c09251fc600,1400628467449,-122.2289627,37.4867629,0.0,0.0,0.0,20.0
04c85c09251fc600,1400628550516,-122.2288256,37.4869036,-23.0,0.0,0.0,11.0
04c85c09251fc600,1400628595547,-122.2289483,37.4867816,0.0,0.0,0.0,20.0
04c85c09251fc600,1400628671507,-122.228798,37.4869018,-17.0,0.0,0.0,27.0
04c85c09251fc600,1400628715587,-122.2289661,37.4867714,0.0,0.0,0.0,20.0
04c85c09251fc600,1400628850494,-122.2287729,37.4868978,-13.0,0.0,0.0,13.0
04c85c09251fc600,1400628898812,-122.2289585,37.4867447,0.0,0.0,0.0,20.0
04c85c09251fc600,1400628971109,-122.2287557,37.4868888,-15.0,0.0,0.0,17.0
04c85c09251fc600,1400629018981,-122.2289393,37.4867552,0.0,0.0,0.0,20.0
04c85c09251fc600,1400629211167,-122.2287577,37.4868795,-13.0,0.0,0.0,12.0
04c85c09251fc600,1400629267696,-122.2289399,37.4867702,0.0,0.0,0.0,20.0
04c85c09251fc600,1400629331205,-122.22876,37.4868816,-12.0,0.0,0.0,17.0
04c85c09251fc600,1400629390044,-122.2289746,37.4867585,0.0,0.0,0.0,20.0
04c85c09251fc600,1400629511218,-122.2287591,37.4868883,-11.0,0.0,0.0,14.0
04c85c09251fc600,1400629763836,-122.2289483,37.4867657,0.0,0.0,0.0,20.0
04c85c09251fc600,1400629811230,-122.2287584,37.48689,-10.0,0.0,0.0,19.0
04c85c09251fc600,1400629943886,-122.228968,37.486751,0.0,0.0,0.0,20.0
04c85c09251fc600,1400629992913,-122.2287614,37.4868898,-10.0,0.0,0.0,15.0
04c85c09251fc600,1400630064602,-122.2289372,37.4867431,0.0,0.0,0.0,20.0
04c85c09251fc600,1400630111917,-122.2287653,37.4868873,-12.0,0.0,0.0,20.0
04c85c09251fc600,1400630211657,-122.2289502,37.486738,0.0,0.0,0.0,20.0
04c85c09251fc600,1400630277611,-122.2287697,37.486889,-13.0,0.0,0.0,17.0
04c85c09251fc600,1400630333845,-122.2289495,37.4867651,0.0,0.0,0.0,20.0
04c85c09251fc600,1400630397250,-122.2287695,37.486896,-13.0,0.0,0.0,11.0
04c85c09251fc600,1400630540858,-122.2289657,37.4867361,0.0,0.0,0.0,20.0
04c85c09251fc600,1400630577692,-122.2287713,37.4869004,-13.0,0.0,0.0,16.0
04c85c09251fc600,1400630642520,-122.2289954,37.4867522,0.0,0.0,0.0,20.0
04c85c09251fc600,1400630704953,-122.228774,37.4869018,-13.0,0.0,0.0,13.0
04c85c09251fc600,1400630790873,-122.2289872,37.4867414,0.0,0.0,0.0,20.0
04c85c09251fc600,1400630827139,-122.2287773,37.4869013,-13.0,0.0,0.0,24.0
04c85c09251fc600,1400630889792,-122.2289715,37.4867675,0.0,0.0,0.0,20.0
04c85c09251fc600,1400630952621,-122.2287794,37.4868996,-13.0,0.0,0.0,17.0
04c85c09251fc600,1400631009525,-122.2289766,37.4867602,0.0,0.0,0.0,20.0
04c85c09251fc600,1400631074200,-122.2287815,37.4869009,-13.0,0.0,0.0,13.0
04c85c09251fc600,1400631173780,-122.2289448,37.4867498,0.0,0.0,0.0,20.0
04c85c09251fc600,1400631253184,-122.2287821,37.4869018,-13.0,0.0,0.0,21.0
04c85c09251fc600,1400631300810,-122.2289572,37.4867559,0.0,0.0,0.0,20.0
04c85c09251fc600,1400631372252,-122.2287782,37.4868977,-14.0,0.0,0.0,18.0
04c85c09251fc600,1400631420847,-122.2289631,37.4867646,0.0,0.0,0.0,20.0
04c85c09251fc600,1400631492317,-122.2287767,37.4868979,-14.0,0.0,0.0,14.0
04c85c09251fc600,1400631550811,-122.2289793,37.4867385,0.0,0.0,0.0,20.0
04c85c09251fc600,1400631611759,-122.2287781,37.4868979,-14.0,0.0,0.0,18.0
04c85c09251fc600,1400631670852,-122.2289528,37.4867558,0.0,0.0,0.0,20.0
04c85c09251fc600,1400631732268,-122.2287793,37.4868995,-13.0,0.0,0.0,12.0
04c85c09251fc600,1400631801718,-122.2289868,37.4867705,0.0,0.0,0.0,20.0
04c85c09251fc600,1400631852403,-122.2287793,37.4868968,-13.0,0.0,0.0,18.0
04c85c09251fc600,1400631940544,-122.2289843,37.4867388,0.0,0.0,0.0,20.0
04c85c09251fc600,1400631974996,-122.228779,37.4868937,-13.0,0.0,0.0,32.0
04c85c09251fc600,1400632073926,-122.2289453,37.4867327,0.0,0.0,0.0,20.0
04c85c09251fc600,1400632153449,-122.2287813,37.4868936,-13.0,0.0,0.0,27.0
04c85c09251fc600,1400632224711,-122.2289666,37.4867805,0.0,0.0,0.0,20.0
04c85c09251fc600,1400632273008,-122.2287821,37.4868941,-13.0,0.0,0.0,14.0
04c85c09251fc600,1400632357459,-122.2289511,37.4867478,0.0,0.0,0.0,14.354
04c85c09251fc600,1400632420283,-122.2287798,37.4868931,-13.0,0.0,0.0,13.0
04c85c09251fc600,1400632476923,-122.228963,37.4867638,0.0,0.0,0.0,20.0
04c85c09251fc600,1400632540348,-122.2287792,37.4868885,-13.0,0.0,0.0,10.0
04c85c09251fc600,1400632599310,-122.2289612,37.4867456,0.0,0.0,0.0,20.0
04c85c09251fc600,1400632660931,-122.2287765,37.4868865,-13.0,0.0,0.0,9.0
04c85c09251fc600,1400632736376,-122.2289861,37.4867401,0.0,0.0,0.0,20.0
04c85c09251fc600,1400632780423,-122.2287751,37.4868882,-14.0,0.0,0.0,16.0
04c85c09251fc600,1400632868709,-122.2289697,37.4867559,0.0,0.0,0.0,20.0
04c85c09251fc600,1400632900662,-122.2287741,37.4868881,-14.0,0.0,0.0,15.0
04c85c09251fc600,1400632937440,-122.2289772,37.4867537,0.0,0.0,0.0,20.0
04c85c09251fc600,1400633020342,-122.2287717,37.486884,-14.0,0.0,0.0,9.0
04c85c09251fc600,1400633101135,-122.228974,37.4867745,0.0,0.0,0.0,20.0
04c85c09251fc600,1400633140808,-122.2287703,37.4868865,-14.0,0.0,0.0,16.0
04c85c09251fc600,1400633222007,-122.2289687,37.4867654,0.0,0.0,0.0,20.0
04c85c09251fc600,1400633261802,-122.2287686,37.4868866,-14.0,0.0,0.0,16.0
04c85c09251fc600,1400633292682,-122.2289394,37.4867386,0.0,0.0,0.0,20.0
04c85c09251fc600,1400633381196,-122.2287696,37.4868866,-15.0,0.0,0.0,16.0
04c85c09251fc600,1400633412810,-122.2289876,37.4867508,0.0,0.0,0.0,20.0
04c85c09251fc600,1400633500691,-122.2287681,37.4868829,-15.0,0.0,0.0,14.0
04c85c09251fc600,1400633547727,-122.228951,37.48674,0.0,0.0,0.0,20.0
04c85c09251fc600,1400633621181,-122.2287689,37.4868821,-15.0,0.0,0.0,10.0
04c85c09251fc600,1400633667800,-122.2289841,37.4867518,0.0,0.0,0.0,20.0
04c85c09251fc600,1400633852549,-122.2287697,37.4868804,-14.0,0.0,0.0,11.0
04c85c09251fc600,1400633908500,-122.228984,37.4867493,0.0,0.0,0.0,20.0
04c85c09251fc600,1400633971971,-122.2287677,37.4868781,-15.0,0.0,0.0,19.0
04c85c09251fc600,1400634043497,-122.2289373,37.486738,0.0,0.0,0.0,20.0
04c85c09251fc600,1400634090352,-122.2287674,37.4868775,-15.0,0.0,0.0,13.0
04c85c09251fc600,1400634163755,-122.228964,37.4867548,0.0,0.0,0.0,20.0
04c85c09251fc600,1400634210258,-122.2287679,37.4868774,-15.0,0.0,0.0,13.0
04c85c09251fc600,1400634298416,-122.22899,37.4867665,0.0,0.0,0.0,20.0
04c85c09251fc600,1400634330398,-122.2287699,37.4868796,-14.0,0.0,0.0,11.0
04c85c09251fc600,1400634418055,-122.2289567,37.4867644,0.0,0.0,0.0,20.0
04c85c09251fc600,1400634450427,-122.2287694,37.4868807,-14.0,0.0,0.0,96.0
04c85c09251fc600,1400634539039,-122.2289845,37.4867694,0.0,0.0,0.0,20.0
04c85c09251fc600,1400634570968,-122.2287689,37.4868823,-15.0,0.0,0.0,10.0
04c85c09251fc600,1400634607198,-122.2289735,37.4867486,0.0,0.0,0.0,20.0
04c85c09251fc600,1400634690661,-122.2287707,37.4868825,-14.0,0.0,0.0,18.0
04c85c09251fc600,1400634727303,-122.2290026,37.4867408,0.0,0.0,0.0,20.0
04c85c09251fc600,1400634811115,-122.2287711,37.4868825,-14.0,0.0,0.0,13.0
04c85c09251fc600,1400634866697,-122.2289612,37.4867717,0.0,0.0,0.0,20.0
04c85c09251fc600,1400634931060,-122.2287742,37.4868824,-14.0,0.0,0.0,15.0
04c85c09251fc600,1400634997661,-122.2289693,37.4867388,0.0,0.0,0.0,20.0
04c85c09251fc600,1400635055133,-122.2287753,37.4868818,-14.0,0.0,0.0,41.0
04c85c09251fc600,1400635117032,-122.2289502,37.4867718,0.0,0.0,0.0,20.0
04c85c09251fc600,1400635170141,-122.2287753,37.4868817,-14.0,0.0,0.0,16.0
04c85c09251fc600,1400635324227,-122.2289552,37.4867542,0.0,0.0,0.0,20.0
04c85c09251fc600,1400635387676,-122.2287753,37.4868826,-14.0,0.0,0.0,16.0
04c85c09251fc600,1400635471740,-122.2289623,37.4867538,0.0,0.0,0.0,20.0
04c85c09251fc600,1400635505234,-122.2287754,37.4868831,-14.0,0.0,0.0,14.0
04c85c09251fc600,1400635611656,-122.2289606,37.4867578,0.0,0.0,0.0,20.0
04c85c09251fc600,1400635686285,-122.2287764,37.4868831,-14.0,0.0,0.0,13.0
04c85c09251fc600,1400635733207,-122.2289518,37.4867621,0.0,0.0,0.0,20.0
04c85c09251fc600,1400635853829,-122.2289626,37.4868555,-20.0,0.0,0.0,14.0
04c85c09251fc600,1400635913970,-122.2289845,37.4867443,0.0,0.0,0.0,27.586
04c85c09251fc600,1400635964165,-122.2286054,37.486641,-27.0,6.75,88.0,11.0
04c85c09251fc600,1400636015698,-122.2282926,37.485122,-20.0,0.0,0.0,12.0
04c85c09251fc600,1400636053101,-122.2300429,37.4832439,-29.0,0.0,0.0,18.0
04c85c09251fc600,1400636103816,-122.2321518,37.481314,-29.0,11.25,218.0,11.0
04c85c09251fc600,1400636153836,-122.2389119,37.4753375,-73.0,17.75,213.0,17.0
04c85c09251fc600,1400636186530,-122.2359139,37.4755096,0.0,0.0,0.0,711.0
04c85c09251fc600,1400636219024,-122.2469198,37.469893,-4.0,0.0,0.0,14.0
04c85c09251fc600,1400636256749,-122.2501364,37.4682477,-26.0,13.25,165.0,8.0
04c85c09251fc600,1400636306940,-122.249843,37.4645474,18.0,17.0,201.0,5.0
04c85c09251fc600,1400636356983,-122.2483644,37.4581934,57.0,1.5811388,177.0,96.0
04c85c09251fc600,1400636408219,-122.2523791,37.4551157,64.0,3.25,246.0,13.0
04c85c09251fc600,1400636457978,-122.2435245,37.4547254,0.0,0.0,0.0,1360.0
04c85c09251fc600,1400636496909,-122.2619436,37.4450883,141.0,19.5,215.0,13.0
04c85c09251fc600,1400636535874,-122.2531982,37.4429486,105.0,38.0,104.0,96.0
04c85c09251fc600,1400636574845,-122.2445419,37.4370582,0.0,0.0,0.0,862.333
04c85c09251fc600,1400636635960,-122.2239818,37.4209012,67.0,32.5,130.0,11.0
04c85c09251fc600,1400636685958,-122.2081407,37.4134458,27.0,34.5,126.0,13.0
04c85c09251fc600,1400636736961,-122.1895548,37.4067696,23.0,35.25,131.0,9.0
04c85c09251fc600,1400636785966,-122.1777246,37.3950373,86.0,32.25,140.0,6.0
04c85c09251fc600,1400636835955,-122.1612503,37.3889621,33.0,30.75,105.0,9.0
04c85c09251fc600,1400636885965,-122.151254,37.3799965,39.0,31.5,164.0,6.0
04c85c09251fc600,1400636935871,-122.141414,37.3695531,117.0,28.004463,142.0,96.0
04c85c09251fc600,1400636985958,-122.1352259,37.3663054,92.0,2.5,108.0,13.0
04c85c09251fc600,1400637036960,-122.1304841,37.3649217,90.0,11.0,102.0,7.0
04c85c09251fc600,1400637068964,-122.1279496,37.3647213,68.0,2.0,103.0,11.0
04c85c09251fc600,1400637119960,-122.124333,37.3642342,52.0,10.25,111.0,16.0
04c85c09251fc600,1400637168964,-122.1205984,37.3618027,79.0,6.5,145.0,7.0
04c85c09251fc600,1400637217958,-122.117261,37.3570617,121.0,11.75,137.0,11.0
04c85c09251fc600,1400637268956,-122.1108296,37.3543037,20.0,19.0,108.0,19.0
04c85c09251fc600,1400637318011,-122.100653,37.3470454,72.0,31.0,118.0,5.0
04c85c09251fc600,1400637367968,-122.0876336,37.3396555,81.0,29.0,125.0,7.0
04c85c09251fc600,1400637419023,-122.0722987,37.3336171,54.0,32.25,77.0,8.0
04c85c09251fc600,1400637467987,-122.057366,37.3317206,67.0,29.5,111.0,13.0
04c85c09251fc600,1400637518953,-122.0508106,37.3240202,57.0,0.0,0.0,11.0
04c85c09251fc600,1400637568021,-122.0507962,37.3233709,50.0,0.5,113.0,14.0
04c85c09251fc600,1400637639962,-122.0513083,37.3229089,65.0,0.0,0.0,7.0
04c85c09251fc600,1400637705958,-122.0516492,37.3224971,66.0,0.0,0.0,17.0
04c85c09251fc600,1400637747406,-122.0516144,37.3226422,0.0,0.0,0.0,42.0
04c85c09251fc600,1400637814544,-122.0520071,37.3228121,0.0,0.0,0.0,40.5
04c85c09251fc600,1400637869071,-122.0514865,37.3226765,69.0,2.0,49.0,8.0
